HIOS_ISSUER_ID,ISSR_LGL_NAME,MarketingName,State,IndividualMarket,SmallGroupMarket,UnknownMarket,LargeMarket,FEDERAL_EIN,Active,DateCreated,LastModifiedDate,DatabaseCompanyID,ORG_ADR1,ORG_ADR2,ORG_CITY,ORG_STATE,ORG_ZIP,ORG_ZIP4
75605,Blue Cross Blue Shield of New Mexico,Blue Cross and Blue Shield of New Mexico,NM,YES,YES,NO,NO,361236610,YES,5/26/10,9/12/13,66,5701 Balloon Fiesta Pkwy NE,,Albuquerque,NM,87113,
87571,Blue Cross Blue Shield of Oklahoma,Blue Cross and Blue Shield of Oklahoma,OK,YES,YES,NO,NO,361236610,YES,5/26/10,9/12/13,66,1400 S Boston Avenue,,Tulsa,OK,74119,
87571,Blue Cross Blue Shield of Oklahoma,Blue Cross and Blue Shield of Oklahoma,OK,YES,YES,NO,NO,361236610,YES,5/26/10,9/12/13,66,1400 S. Boston Avenue,,Tulsa,OK,74119,
38345,Dean Health Plan,Dean Health Plan,WI,YES,YES,NO,NO,391535024,YES,7/7/10,10/2/13,135,1277 Deming Way,,Madison,WI,53717,1971
38345,Dean Health Plan,Dean Health Plan,WI,YES,YES,NO,NO,391535024,YES,7/7/10,10/2/13,135,1277 Deming Way,,Madison,WI,53717,1971
27357,"Health First Health Plans, Inc.",Health First - Florida Hospital,FL,YES,YES,NO,NO,593315064,YES,5/26/10,10/17/13,176,6450 US Highway 1,,Rockledge,FL,32955,
27357,"Health First Health Plans, Inc.",Health First - Florida Hospital,FL,YES,YES,NO,NO,593315064,YES,5/26/10,10/17/13,176,6450 US Highway 1,,Rockledge,FL,32955,
94443,Assurity Life Insurance Company,,IA,YES,NO,NO,NO,381843471,YES,7/13/10,,34,2000 Q St,,Lincoln,NE,68503,
22726,Assurity Life Insurance Company,,IL,YES,NO,NO,NO,381843471,NO,7/12/10,,34,2000 Q St,,Lincoln,NE,68503,
32531,American Family Insurance,,CO,YES,NO,NO,NO,390273710,YES,7/12/10,,18,6000 American Parkway,,Madison,WI,53783,
71147,American Family Insurance,,OR,YES,NO,NO,NO,390273710,YES,7/12/10,,18,6000 American Parkway,,Madison,WI,53783,
30751,Blue Cross and Blue Shield of Montana,Blue Cross and Blue Shield of Montana,MT,YES,YES,NO,NO,361236610,YES,5/26/10,10/23/13,66,560 North Park Avenue,PO Box 4309,Helena,MT,59604,4309
30751,Blue Cross and Blue Shield of Montana,Blue Cross and Blue Shield of Montana,MT,YES,YES,NO,NO,361236610,YES,5/26/10,10/23/13,66,560 North Park Avenue,,Helena,MT,59604,4309
58707,"Freelancers Insurance Company, Inc.",,NY,YES,YES,NO,NO,262358055,YES,7/13/10,10/1/12,150,408 Jay Street,Second Floor,Brooklyn,NY,11201,
71281,Regence BlueCross BlueShield Of Oregon,,WA,YES,YES,NO,NO,930238155,YES,5/26/10,10/2/13,328,100 SW Market Street,,Portland,OR,97201,
83761,Alliant Health Plans,Alliant Health Plans,GA,YES,YES,NO,NO,582335921,YES,5/26/10,4/29/13,15,1503 North Tibbs Road,,Dalton,GA,30720,
83761,Alliant Health Plans,Alliant Health Plans,GA,YES,YES,NO,NO,582335921,YES,5/26/10,4/29/13,15,1503 N. Tibbs Rd,,Dalton,GA,30720,
44500,Metropolitan Life Insurance Company,MetLife,NH,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
89531,Ullico Casualty Company,,FL,YES,NO,NO,NO,132988846,YES,7/14/10,,379,"Corporate Trust, Inc",1209 Orange St.,Wilmington,DE,19801,1120
62133,The Union Labor Life Insurance Company,,ME,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
96861,The Union Labor Life Insurance Company,,MI,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
86288,The Union Labor Life Insurance Company,,NC,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
93034,The Union Labor Life Insurance Company,,NE,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
38319,The Union Labor Life Insurance Company,,NH,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
63124,The Union Labor Life Insurance Company,,NJ,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
70086,The Union Labor Life Insurance Company,,CT,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
56361,The Union Labor Life Insurance Company,,MN,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
31904,The Union Labor Life Insurance Company,,MO,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
39383,The Union Labor Life Insurance Company,,NY,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
10421,The Union Labor Life Insurance Company,,OH,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
43935,The Union Labor Life Insurance Company,,VA,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
81054,The Union Labor Life Insurance Company,,WI,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
47256,The Union Labor Life Insurance Company,,WY,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
57837,The Union Labor Life Insurance Company,,DC,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
63640,The Union Labor Life Insurance Company,,FL,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
58966,The Union Labor Life Insurance Company,,GA,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
52694,The Union Labor Life Insurance Company,,MA,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
82124,The Union Labor Life Insurance Company,,PA,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
26172,The Union Labor Life Insurance Company,,SC,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
40332,The Union Labor Life Insurance Company,,TN,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
93426,The Union Labor Life Insurance Company,,TX,YES,NO,NO,NO,131423090,YES,7/14/10,,368,8403 Colesville Road,,Silver Spring,MD,20910,6331
42895,General American Life Insurance Company,,CT,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
77534,General American Life Insurance Company,,AR,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
99990,General American Life Insurance Company,,CA,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
64836,General American Life Insurance Company,,DC,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
43120,General American Life Insurance Company,,FL,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
23938,General American Life Insurance Company,,GA,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
14904,General American Life Insurance Company,,MA,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
65527,General American Life Insurance Company,,IA,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
47521,General American Life Insurance Company,,IL,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
39694,General American Life Insurance Company,,MI,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
89026,General American Life Insurance Company,,MO,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
86518,General American Life Insurance Company,,MS,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
57774,General American Life Insurance Company,,NC,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
85710,General American Life Insurance Company,,NJ,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
62661,General American Life Insurance Company,,OR,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
58137,General American Life Insurance Company,,TN,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
43597,General American Life Insurance Company,,UT,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
73126,General American Life Insurance Company,,WA,YES,NO,NO,NO,430285930,YES,7/14/10,,153,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
71405,MetLife Insurance Company of Connecticut,,AL,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
66013,MetLife Insurance Company of Connecticut,,AR,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
73754,MetLife Insurance Company of Connecticut,,AZ,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
13262,"HMO Partners, Inc.",Health Advantage,AR,NO,YES,NO,NO,710747497,YES,7/15/10,10/2/13,205,320 W Capitol,,Little Rock,AR,72201,
28678,MetLife Insurance Company of Connecticut,,CA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
21446,MetLife Insurance Company of Connecticut,,CT,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
80786,MetLife Insurance Company of Connecticut,,DC,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
17920,MetLife Insurance Company of Connecticut,,DE,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
76137,MetLife Insurance Company of Connecticut,,FL,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
50865,MetLife Insurance Company of Connecticut,,HI,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
20563,Standard Security Life,,AL,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
15540,Standard Security Life,,AR,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
59096,Standard Security Life,,AZ,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
92458,MetLife Insurance Company of Connecticut,,ID,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
84301,MetLife Insurance Company of Connecticut,,IL,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
37499,MetLife Insurance Company of Connecticut,,IN,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
88383,Standard Security Life,,GA,YES,YES,NO,NO,135679267,YES,7/14/10,6/4/13,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
48569,Standard Security Life,,IA,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
40448,Standard Security Life,,IL,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
50442,Standard Security Life,,IN,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
21502,Standard Security Life,,KS,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
57141,Standard Security Life,,MI,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
12363,Standard Security Life,,MO,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
21807,Standard Security Life,,MS,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
39823,Standard Security Life,,MT,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
76871,Standard Security Life,,NC,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
89156,Standard Security Life,,NE,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
76171,Standard Security Life,,NM,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
43618,Standard Security Life,,NV,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
76169,Standard Security Life,,OH,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
16027,Standard Security Life,,OK,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
21175,Standard Security Life,,PA,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
73714,Standard Security Life,,SC,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
76799,Standard Security Life,,TN,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
97679,Standard Security Life,,TX,YES,YES,NO,NO,135679267,YES,7/14/10,,350,485 Madison Avenue 14th Floor,,New York,NY,10022,
68905,MetLife Insurance Company of Connecticut,,KS,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
70874,MetLife Insurance Company of Connecticut,,KY,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
34042,MetLife Insurance Company of Connecticut,,LA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
66313,MetLife Insurance Company of Connecticut,,MA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
43913,MetLife Insurance Company of Connecticut,,MD,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
14923,MetLife Insurance Company of Connecticut,,MI,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
82500,MetLife Insurance Company of Connecticut,,MN,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
75360,MetLife Insurance Company of Connecticut,,MO,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
80422,MetLife Insurance Company of Connecticut,,MS,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
37678,MetLife Insurance Company of Connecticut,,NC,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
32640,MetLife Insurance Company of Connecticut,,NJ,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
65837,MetLife Insurance Company of Connecticut,,NV,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
33024,MetLife Insurance Company of Connecticut,,NY,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
54472,MetLife Insurance Company of Connecticut,,OH,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
89894,MetLife Insurance Company of Connecticut,,OK,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
18435,MetLife Insurance Company of Connecticut,,OR,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
48491,MetLife Insurance Company of Connecticut,,PA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
94759,MetLife Insurance Company of Connecticut,,RI,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
47198,MetLife Insurance Company of Connecticut,,SC,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
76378,MetLife Insurance Company of Connecticut,,TN,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
18968,MetLife Insurance Company of Connecticut,,TX,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
81597,MetLife Insurance Company of Connecticut,,UT,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
43347,MetLife Insurance Company of Connecticut,,VA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
22243,MetLife Insurance Company of Connecticut,,VT,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
58484,MetLife Insurance Company of Connecticut,,WA,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
80201,MetLife Insurance Company of Connecticut,,WI,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
46933,MetLife Insurance Company of Connecticut,,WV,YES,NO,NO,NO,60566090,YES,7/14/10,,264,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
87535,Madison National Life,,AL,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
33030,Madison National Life,,AR,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
23029,Madison National Life,,AZ,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
16661,Madison National Life,,GA,YES,YES,NO,NO,390990296,YES,7/14/10,6/4/13,249,1241 John Q Hammons Drive,,Madison,WI,53717,
93342,Madison National Life,,IA,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
59311,Madison National Life,,IL,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
55086,Madison National Life,,IN,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
68151,Madison National Life,,KS,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
92258,Madison National Life,,MI,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
41179,Madison National Life,,MO,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
85632,Madison National Life,,MS,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
49669,Madison National Life,,MT,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
42513,Madison National Life,,NC,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
91646,Madison National Life,,NE,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
60057,Madison National Life,,NM,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
28545,Madison National Life,,NV,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
47691,Madison National Life,,OH,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
95984,Madison National Life,,OK,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
14615,Madison National Life,,PA,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
94489,Madison National Life,,SC,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
84554,Madison National Life,,SD,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
68676,Madison National Life,,TN,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
82595,Madison National Life,,TX,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
12509,Madison National Life,,WI,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
50330,Madison National Life,,WV,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
86866,Madison National Life,,WY,YES,YES,NO,NO,390990296,YES,7/14/10,,249,1241 John Q Hammons Drive,,Madison,WI,53717,
43849,Metropolitan Life Insurance Company,MetLife,DC,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,200 Park Ave.,,New York,NY,10166,
41482,Metropolitan Life Insurance Company,MetLife,IA,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd floor,Tampa,FL,33647,2748
47660,Metropolitan Life Insurance Company,,ID,YES,NO,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd  Fl,Tampa,FL,33647,2748
92393,Metropolitan Life Insurance Company,MetLife,MA,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,200 Park Ave.,,New York,NY,10166,
89209,Metropolitan Life Insurance Company,,MD,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,200 Park Ave,,New York,NY,10166,
64312,Metropolitan Life Insurance Company,MetLife,MS,YES,YES,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
50851,Metropolitan Life Insurance Company,,MN,YES,NO,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
68396,Metropolitan Life Insurance Company,MetLife,MO,YES,YES,NO,NO,135581829,YES,5/26/10,3/21/13,265,200 Park Ave,,New York,NY,10166,
68396,Metropolitan Life Insurance Company,MetLife,MO,YES,YES,NO,NO,135581829,YES,5/26/10,3/21/13,265,,,,,,
52839,Metropolitan Life Insurance Company,,NV,YES,NO,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
31420,Metropolitan Life Insurance Company,,MT,YES,NO,NO,NO,135581829,YES,7/14/10,3/21/13,265,18210 Crane Nest Drive,3rd Fl,Tampa,FL,33647,2748
